Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
377.0,295.0,98.0,2.0,2.5153453689579157,2.062470216787613,7.367775519813447,0.0,0.3509350986033006
202.0,313.0,111.0,1.0,3.642889024062976,2.905869727368032,8.560925084312254,1.0,0.7533391686387003
186.0,327.0,113.0,4.0,4.5,4.5,9.11,1.0,0.89
206.0,296.0,98.0,1.0,2.4663298460872585,3.075465179698222,7.755604711477894,0.0,0.6252899813165095
497.0,335.0,116.0,4.0,5.0,5.0,9.93522140838877,0.0,0.9778514749906974
500.0,327.0,113.0,5.0,4.593720558412096,4.393966401419148,8.986725458211847,1.0,0.8402376991013395
400.0,333.0,117.0,4.0,5.0,4.0,9.66,1.0,0.95
198.0,309.0,107.0,2.0,3.4419650367664363,2.533266889557143,8.378900353214283,1.0,0.7333906147365769
335.0,313.0,107.0,3.0,4.440963813490091,4.052788653292349,8.646876741067338,0.0,0.707457654329851
33.0,337.0,117.0,3.0,2.956565005036527,4.45058242098461,9.399250217348293,0.0,0.897392476829051
23.0,326.0,115.0,5.0,4.990906122633996,4.986701715240056,9.454486882327563,0.0,0.911457762348022
484.0,304.0,103.0,5.0,4.934422871465299,2.981717558818177,7.8453996121405565,1.0,0.7176898368831166
97.0,305.0,100.0,3.0,2.7896659363355667,3.0891938967623767,7.802161068409814,0.0,0.4589393206863442
144.0,340.0,119.0,3.0,4.449951669546265,4.112065627723434,10.0,0.0,0.9719731610568972
6.0,330.0,114.0,4.0,4.431440321724725,2.8324245811725675,9.395478684504884,0.0,0.9008387873348032
129.0,326.0,111.0,3.0,3.707836445410978,2.9865797597559864,9.082513991559768,0.0,0.8212837122158202
468.0,319.0,100.0,5.0,3.491362039142908,4.907479753439694,8.750591135490453,0.0,0.7813536874788094
400.0,332.0,117.0,5.0,4.977904317352883,3.994140039480304,9.633287880125245,0.0,0.9265929111134548
247.0,314.0,104.0,3.0,2.9754614178813985,3.486485113027764,8.644309842689873,1.0,0.7412527872767788
308.0,326.0,111.0,4.0,3.8057942622838334,3.95628495498062,9.048748468379133,1.0,0.8004866666281072
222.0,314.0,110.0,3.0,3.522716098226198,4.059007777046983,8.505212451791172,1.0,0.7715650077160673
255.0,321.0,113.0,5.0,3.934431839175562,4.859568528127097,9.224178204234118,0.0,0.8537688424595617
149.0,338.0,116.0,3.0,4.117068393395456,3.4378684683893104,9.740867595585945,1.0,0.9637832325449256
321.0,317.0,106.0,4.0,3.906334078840464,3.298351617951925,8.586178584394755,1.0,0.7282405464462683
18.0,319.0,106.0,4.0,4.00392417853924,3.001453612190465,7.993936978960518,0.0,0.6892120060692872
143.0,332.0,116.0,5.0,4.155266147093229,3.431098546056129,9.41891536171842,1.0,0.8942937313750228
236.0,326.0,112.0,5.0,4.491529582858675,4.112414822388492,9.07276946681804,0.0,0.885222039183508
176.0,319.0,111.0,4.0,4.5875806401878805,3.5546936768476725,8.840879489328502,0.0,0.8478001854209466
25.0,337.0,118.0,5.0,3.890760534776668,3.6227375306579535,9.806640644094395,1.0,0.9842846592328895
308.0,324.0,110.0,3.0,4.076439662356279,4.070888394125228,8.952483179137307,0.0,0.8021644069018444
384.0,299.0,98.0,4.0,3.005484805636961,3.375412509580477,8.197104293891275,1.0,0.6441130915634947
346.0,314.0,97.0,1.0,1.3944331389012803,1.992276862781578,7.486634128924165,0.0,0.504715694417847
351.0,316.0,108.0,2.0,3.0347244539433893,3.474787196931756,8.251894572324323,0.0,0.7656982205819646
317.0,298.0,101.0,2.0,1.5,2.0,7.86,0.0,0.54
111.0,306.0,109.0,5.0,3.000092043418869,3.027735452161144,8.490708546389174,0.0,0.6154938192980886
241.0,296.0,102.0,1.0,2.632213311034735,3.116779971834102,7.643412445347195,1.0,0.5924369383184117
164.0,316.0,105.0,4.0,3.437793099194246,3.029350376833392,8.59000071738338,0.0,0.6564570605318957
132.0,302.0,105.0,5.0,4.967354749997249,4.6278735689636745,8.643702373895056,0.0,0.7747567244886105
217.0,324.0,112.0,3.0,4.443135943837616,4.466411063322846,9.183761171745312,0.0,0.9075387966737976
397.0,326.0,106.0,2.0,3.0386725432732145,3.6491678648978736,9.060652677563905,1.0,0.8391572442356822
242.0,317.0,103.0,1.0,2.6203992753070366,2.0274249437177785,8.116640024567866,1.0,0.6495902032239542
58.0,298.0,99.0,2.0,4.0,2.0,7.6,0.0,0.46
426.0,322.0,112.0,5.0,3.925154514137368,4.958539972310603,9.824029481107138,1.0,0.9072359701723748
28.0,296.0,96.0,1.0,1.4382776138213755,2.373712313097167,7.653318652693621,1.0,0.4360034035043076
422.0,322.0,110.0,3.0,3.174686932736972,4.51456031627109,9.029606440546631,0.0,0.7474844468894865
122.0,332.0,119.0,5.0,4.521824704695757,4.471747947425853,9.480957107253316,0.0,0.929703166548248
316.0,308.0,102.0,1.0,2.5941918881653745,2.966306597903346,7.949553679416686,1.0,0.6148440476349571
163.0,317.0,109.0,4.0,2.9529062585123707,2.958125887839673,8.687854119296453,0.0,0.6772991777169786
79.0,297.0,95.0,3.0,3.115690177302889,2.0161319076822903,7.5639967493577025,1.0,0.4583926517464322
489.0,320.0,110.0,4.0,3.139284522131614,4.05675751827022,8.801089211918427,1.0,0.7621280821938052
207.0,315.0,98.0,1.0,3.4049250347056965,2.935741128990308,8.027719939611961,0.0,0.6025330066808613
104.0,317.0,103.0,1.0,4.318979936535506,4.05160954018798,8.561792726796806,1.0,0.5837011185073873
496.0,332.0,108.0,5.0,4.469295157487306,4.139224948924055,9.091686672151418,0.0,0.836860715431155
358.0,302.0,105.0,2.0,3.47965194683307,3.543576418691889,7.762717141428117,0.0,0.6999545849044104
189.0,330.0,115.0,5.0,4.552384481615461,3.549474246453989,9.329644020668889,0.0,0.9496975616921612
217.0,323.0,114.0,4.0,4.252348258966163,4.328810047133808,9.24900413141543,1.0,0.9207512177792788
353.0,303.0,102.0,1.0,3.0106953331378663,3.566777321176257,8.047634862241212,1.0,0.6299911089794082
225.0,304.0,104.0,1.0,3.1745765211351875,1.843961567655326,8.379620059542335,0.0,0.6689432833881737
111.0,305.0,108.0,5.0,3.0,3.0,8.48,0.0,0.61
78.0,300.0,99.0,2.0,2.9642129283677665,1.9933140278838395,8.325890571703605,1.0,0.6520264023272153
249.0,323.0,110.0,3.0,3.409622089456335,4.052992424515946,9.027096804461062,0.0,0.7922553432476752
390.0,319.0,108.0,2.0,3.37477747571402,4.028122516578381,8.394748323261819,0.0,0.769147833325699
318.0,301.0,100.0,1.0,1.140549361158632,2.5610606984715063,7.846605222546339,0.0,0.5635146740911859
107.0,328.0,110.0,5.0,4.414932972605893,4.516263824106041,9.058093808337818,1.0,0.87752091456984
431.0,310.0,104.0,4.0,4.07915269765634,3.5201646063736334,8.059799033099045,1.0,0.7341856961399066
386.0,335.0,117.0,4.0,4.997870471488223,5.0,9.68132499422932,0.0,0.9362407590012028
323.0,311.0,106.0,2.0,2.449933867634745,3.9333992156888793,8.336067182304532,1.0,0.7067272232577314
316.0,308.0,102.0,2.0,2.4326633447623736,3.141413094557524,8.146736347492235,0.0,0.6228508726273311
305.0,312.0,105.0,2.0,2.3021739891923945,2.1054659537876765,8.408948876394838,0.0,0.6306339634147115
181.0,301.0,104.0,2.0,3.5083574700118683,3.057589001307352,7.885804048798084,1.0,0.7152375184258754
421.0,300.0,101.0,2.0,1.8376812423967332,3.029275291402497,7.419661731023213,0.0,0.4074415656034367
194.0,336.0,117.0,4.0,4.531433448383192,5.0,9.470021875293256,1.0,0.9428524953118608
475.0,308.0,105.0,5.0,2.985461325500896,2.58427847164342,8.017665362164951,1.0,0.6965187908290164
40.0,307.0,107.0,2.0,3.983347159420469,3.4957501093470777,7.623115548809513,1.0,0.4698742941045091
51.0,312.0,97.0,4.0,2.540064411481932,4.528949397233624,8.12562519533457,0.0,0.7733791397693143
202.0,315.0,110.0,1.0,3.639469059840752,3.002154670449894,8.407637112659325,1.0,0.7363740071364424
44.0,332.0,118.0,5.0,4.524942456452363,3.925914648810716,8.98611077795869,0.0,0.8686424216515124
232.0,319.0,106.0,3.0,3.514032078210229,2.3910253745495966,8.31170338992932,0.0,0.6996449523190067
272.0,298.0,95.0,1.0,1.5249678161530786,2.024381007925554,7.6037192520460675,1.0,0.5455635029565697
159.0,306.0,104.0,3.0,2.0832559166881186,2.630094555880953,8.00905882499006,1.0,0.5919822950624443
12.0,326.0,111.0,4.0,4.060421390275863,4.415986694502999,8.96503991782443,1.0,0.8471711737640044
485.0,318.0,107.0,2.0,3.387059965031614,2.9997312321101157,7.703397827953832,0.0,0.7220577892059792
7.0,320.0,108.0,2.0,2.9484659989957547,4.089005741207638,8.249014095332903,1.0,0.7372493606724528
379.0,302.0,98.0,1.0,1.9904586998450309,2.3812975857468337,7.621470983785628,0.0,0.548534997968438
397.0,324.0,109.0,3.0,3.0869226042226323,3.515728229326018,9.065651567579168,1.0,0.8505562818683126
369.0,297.0,92.0,1.0,1.9262595421544144,2.139016015139865,7.702564590882041,1.0,0.4943125190848801
393.0,327.0,110.0,5.0,4.123249280748,3.3645460984383373,9.01787154138812,1.0,0.8381907665150377
384.0,299.0,101.0,4.0,2.955471283722048,3.519230614737676,8.327209051795393,1.0,0.6432853183691777
465.0,298.0,97.0,1.0,1.900341043529822,3.060186216095783,7.139997270277326,1.0,0.4864384046770392
55.0,322.0,110.0,2.0,3.0075430459087085,3.4387833301575297,8.052165205718326,1.0,0.689236560607555
147.0,314.0,104.0,3.0,1.883500351137026,2.517947701050163,8.55879136880837,1.0,0.7292603583983889
293.0,302.0,97.0,3.0,1.0784873403691395,2.086042285692176,7.831936463709494,0.0,0.5445886453379668
90.0,316.0,108.0,4.0,4.37156769828613,3.51798354438326,8.644651075807799,0.0,0.779464511784818
264.0,324.0,111.0,4.0,2.408534696316997,1.5486202475405375,8.80745207233716,1.0,0.7101137397035898
395.0,327.0,111.0,3.0,4.589483142499435,3.996348797246116,9.180474909452633,0.0,0.8773231137245155
497.0,337.0,117.0,5.0,5.0,5.0,10.0,0.0,0.9757372746832916
34.0,340.0,113.0,5.0,4.0943666524818,4.0874583106652445,9.624220412632068,1.0,0.9072643080954792
419.0,308.0,110.0,2.0,2.285078592670142,4.0970051263916085,8.010427949632334,0.0,0.6040633596995543
324.0,304.0,102.0,1.0,1.8995806115003864,2.615553265193252,8.212839971620808,1.0,0.6385615091226914
454.0,320.0,103.0,4.0,2.4164765677663573,4.056937246483353,8.724444755403788,0.0,0.7038888958265154
90.0,316.0,109.0,3.0,4.58499278075713,3.27972460472782,8.802005406037228,0.0,0.7320261802683828
238.0,328.0,114.0,5.0,4.5411613948993885,5.0,9.21968443830218,0.0,0.8520143997123596
201.0,316.0,104.0,2.0,2.4779221974616186,3.095545548682212,8.66718666460657,1.0,0.7315773321430559
191.0,322.0,110.0,5.0,4.450286741195798,3.9699369903701114,9.10805161095548,1.0,0.850442673472454
348.0,298.0,93.0,2.0,1.089389033284736,0.9200368648391528,7.2184117257669245,1.0,0.4458088561049546
345.0,295.0,95.0,1.0,1.515664131253374,1.997925283651172,7.4257367075395635,0.0,0.4701428185261133
59.0,300.0,98.0,2.0,2.850945962297045,1.8105880441150848,6.886302198726392,0.0,0.3626920293819924
245.0,311.0,108.0,3.0,2.3549687627388782,3.780869537277389,8.586938390716,1.0,0.6276453451795906
346.0,315.0,98.0,1.0,1.5128287332681378,2.084094458547681,7.375652502942551,1.0,0.4665635013137669
499.0,312.0,102.0,4.0,3.942272494547066,4.988557382563963,8.56771165944174,0.0,0.7366838879022096
52.0,311.0,100.0,3.0,1.519062116735687,3.3326907918273934,7.933926234430131,1.0,0.6043858997670336
413.0,313.0,101.0,3.0,2.524545271374179,1.997442800669692,7.857097402921242,1.0,0.5999822593488003
158.0,307.0,105.0,1.0,1.9483255168432771,2.6209055699147954,8.246433154327867,1.0,0.6540541904753634
371.0,310.0,103.0,2.0,2.5,2.5,8.24,0.0,0.72
416.0,326.0,106.0,3.0,4.156360207656903,4.521203718568203,8.79971476413035,1.0,0.7498675912064335
389.0,295.0,97.0,3.0,1.4960819824240583,1.9132037810267568,7.5610492539535805,1.0,0.4782195901386921
479.0,317.0,104.0,2.0,3.8656584695130527,4.37021558672893,8.645619403563979,0.0,0.707904745605836
388.0,306.0,102.0,3.0,2.0660926684125385,3.4382599983804,7.974170443746864,1.0,0.5177726895256684
14.0,306.0,111.0,4.0,3.888610096632143,3.0619766097604364,8.134624549132157,0.0,0.6513187162002609
319.0,323.0,110.0,3.0,2.4951366993021824,1.977645934502003,8.732965488743806,0.0,0.7946354308613668
268.0,312.0,109.0,4.0,2.8551239485636364,3.540472449107646,7.982705098359237,0.0,0.7300633760494963
218.0,320.0,110.0,4.0,3.909553379314589,4.10806041215915,9.092288082110514,1.0,0.8456652766181588
328.0,293.0,101.0,3.0,2.488525044709886,1.8607401986648116,7.8850535942650675,0.0,0.7039521288850916
273.0,292.0,95.0,1.0,1.6859446042834825,1.396297013136396,7.652819731756127,1.0,0.5050327545664416
360.0,321.0,106.0,3.0,1.8247155787078235,1.3400910705059237,8.473749076130936,1.0,0.7996542937725502
252.0,315.0,97.0,2.0,2.3801458618378746,3.116336911756725,9.123817302524015,1.0,0.7608370204673534
318.0,300.0,100.0,2.0,0.9658745810176534,2.443369220949153,8.075326429154748,1.0,0.5690660022175754
274.0,311.0,99.0,1.0,0.956699402772665,1.4683499974961949,8.164300409933846,1.0,0.4837289859173361
300.0,304.0,112.0,4.0,3.00453601029197,3.384860408503702,8.714105800541445,0.0,0.729326344571528
71.0,330.0,116.0,5.0,4.8209709278519846,4.992852945105679,9.737796087621785,0.0,0.9709831094384678
47.0,329.0,113.0,4.0,4.116906221977504,4.925894380247216,9.43542946267602,1.0,0.8594246881871856
318.0,300.0,99.0,2.0,0.955130082501771,2.5152755120731607,8.033761829512704,1.0,0.5992548766544122
100.0,322.0,113.0,4.0,3.926420937510876,3.909022839253512,8.904605703461183,1.0,0.8084527655777174
116.0,311.0,105.0,4.0,4.412559274480297,4.61445902322195,9.08618721184937,1.0,0.6965295516414359
184.0,312.0,111.0,4.0,4.152119734543784,4.14421724693746,8.830465302066703,1.0,0.7780602133472434
129.0,325.0,111.0,3.0,3.471943852062352,3.0087351192554497,9.110999909777572,0.0,0.8251607114163996
33.0,336.0,118.0,3.0,3.011256823398155,4.497941344680085,9.289505323143056,0.0,0.9113114646745638
56.0,319.0,102.0,3.0,2.926830149439719,3.1185684890462784,7.7405710735399555,0.0,0.6292069852965306
124.0,308.0,109.0,2.0,3.6966958202269287,3.592921779604884,8.198511796990806,1.0,0.5742915308555409
270.0,309.0,109.0,4.0,4.636200287978937,4.994644080283646,8.420501510162376,1.0,0.773525192834531
140.0,316.0,108.0,1.0,3.412352659621706,3.7333105090057903,9.054219909375645,0.0,0.7524667735599074
320.0,327.0,111.0,3.0,3.6175290235904143,3.0302327816099246,8.684424746815294,1.0,0.7643934903754324
400.0,331.0,116.0,3.0,5.0,4.0068811114293466,9.725577471819667,1.0,0.935283518980748
24.0,335.0,118.0,5.0,5.0,4.548704844859295,9.89206890049421,1.0,0.9705172017055198
433.0,325.0,111.0,5.0,4.473588051121228,4.049789767992277,9.166820047661018,0.0,0.8674909287016741
241.0,296.0,100.0,1.0,2.622984487918407,3.010862035539359,7.78879721585438,1.0,0.6040359118161805
452.0,323.0,112.0,5.0,4.585260630749628,4.630169169438404,9.253795117201028,1.0,0.8781857313116491
230.0,324.0,110.0,5.0,2.9199314374083287,3.079916497555665,9.179131969187376,1.0,0.8020488885238983
135.0,333.0,114.0,4.0,4.102552836721478,3.98117628111143,9.287998891095484,1.0,0.8830919935934719
155.0,325.0,108.0,3.0,2.968835775097316,3.259688754802732,8.909805221287229,1.0,0.7676281030451877
380.0,309.0,97.0,1.0,2.545228194790196,3.046577481181977,8.42553897296043,0.0,0.7203997292886478
173.0,321.0,111.0,4.0,3.969250839529865,5.0,9.27928860195115,0.0,0.8792678518025636
349.0,300.0,98.0,1.0,2.022969791168354,1.7598346135684595,7.289026032059878,0.0,0.5421654586886274
162.0,298.0,98.0,1.0,1.354826435363617,2.998734504840627,7.17818088608641,0.0,0.5115360063895035
190.0,324.0,110.0,5.0,5.0,5.0,8.954496020762575,1.0,0.8793316027843313
377.0,296.0,97.0,2.0,2.374970146954817,1.951559452940573,7.353146775163935,0.0,0.369239525275102
474.0,315.0,101.0,1.0,3.804390831632139,3.399627569151544,7.947126181958354,1.0,0.7265984112710253
298.0,321.0,118.0,2.0,3.952274953260009,4.715724710297722,9.170908508573849,1.0,0.8578302940146454
188.0,334.0,118.0,5.0,4.3077895731019815,3.368204955650538,9.455929448398749,0.0,0.9362304287633952
264.0,325.0,110.0,3.0,2.4490249222720664,1.2930940430798863,8.806123353653451,0.0,0.702759913272707
330.0,296.0,97.0,3.0,2.474796303182921,1.4239046092180283,7.897037697431111,1.0,0.4648885906698755
77.0,326.0,113.0,4.0,3.0543043175810443,2.913333999904933,8.810864046834306,1.0,0.7585064696967876
124.0,308.0,106.0,3.0,3.505384301601993,3.566757958412805,8.086635048590406,1.0,0.6113876708586341
309.0,312.0,108.0,2.0,3.388450259994045,2.8562354035207496,8.791723843135527,0.0,0.6809585061935345
159.0,306.0,106.0,2.0,2.0,2.5,8.14,0.0,0.61
141.0,329.0,110.0,2.0,4.010424725716305,2.954625881490447,9.072234844252872,0.0,0.8361556713531173
223.0,324.0,112.0,4.0,4.773481686859389,4.103470393938733,8.65989212416346,1.0,0.7687671301458573
175.0,321.0,112.0,5.0,3.911992919185726,4.00236596936572,8.920957611642363,0.0,0.9100182133507264
326.0,326.0,115.0,4.0,3.609554055175237,3.991134943621192,9.242523547789505,0.0,0.8383828316040249
158.0,309.0,104.0,2.0,2.055414457766173,2.433515714216432,8.39659881198611,0.0,0.6334813497411683
86.0,320.0,103.0,5.0,4.4894263127505125,3.43839511209504,8.768116061799265,0.0,0.7408514548605725
87.0,314.0,105.0,4.0,4.8029049405393485,3.5601618260172776,8.480617934862556,1.0,0.7372030308987927
109.0,329.0,115.0,5.0,4.932672695146871,4.948606003336295,9.308929031925445,1.0,0.9379696231321952
74.0,313.0,106.0,5.0,4.505211622016537,4.186439190781778,9.055532444250794,0.0,0.8525851484379071
232.0,318.0,105.0,3.0,3.289296368545731,2.379745999217664,8.36050797158187,1.0,0.7200938444497365
268.0,314.0,107.0,3.0,3.0,3.5,8.17,1.0,0.73
374.0,321.0,109.0,3.0,3.0,3.0,8.54,1.0,0.79
107.0,332.0,111.0,5.0,4.54272073018781,4.480954049177776,9.178282990858117,1.0,0.9048879363162072
365.0,314.0,102.0,4.0,3.646570020541165,4.1383047253027945,8.849169207401605,0.0,0.7929331806162436
167.0,301.0,101.0,4.0,3.49215330474217,5.0,8.381389667248287,1.0,0.6800069776047929
280.0,307.0,103.0,3.0,3.231565367560163,3.922715546402336,8.756438680963775,1.0,0.6557999710273913
129.0,324.0,111.0,3.0,3.454753153735864,2.872145593931789,9.166560670725808,1.0,0.8188720748029605
498.0,329.0,120.0,5.0,4.3938879853032144,4.830894270619841,9.526281238694551,0.0,0.9204824545278186
211.0,324.0,107.0,3.0,4.604760765542716,4.126585643769854,8.991777886049093,0.0,0.8148993427579553
169.0,292.0,96.0,1.0,1.776234715145629,4.06977673476764,7.74623699690252,0.0,0.6297911500366095
417.0,315.0,103.0,2.0,4.179380331556566,2.437031643547776,8.024029659019675,1.0,0.6474663976568059
327.0,298.0,103.0,3.0,1.954346997386693,2.0105747114651416,7.837259906407717,0.0,0.6208135373905806
179.0,308.0,107.0,2.0,2.52764601039608,2.969967019129892,7.999273054215121,1.0,0.7079605871333091
26.0,340.0,119.0,5.0,4.6322966008524125,4.430928671116105,9.745495369639055,1.0,0.9362734799098472
383.0,323.0,108.0,3.0,4.469999012407198,4.0137888992772375,9.186296410698676,0.0,0.8228245701846874
361.0,321.0,109.0,2.0,4.199803539377797,5.0,8.655764255819745,1.0,0.8343860727649176
316.0,307.0,103.0,3.0,2.492680438940716,2.919928440785595,7.958080774835955,0.0,0.6318860509110009
182.0,303.0,108.0,2.0,2.4194909667252973,2.596224742121967,8.40037292605108,1.0,0.6959465175257754
110.0,302.0,101.0,5.0,5.0,4.136837011371383,8.420814541113593,1.0,0.6982469778603037
184.0,314.0,110.0,2.0,3.937955057445368,3.991078820828064,8.892196023812106,0.0,0.714986951895674
491.0,307.0,105.0,2.0,2.5,4.5,8.12,1.0,0.67
121.0,335.0,117.0,5.0,5.0,4.965407081837929,9.459961163109076,0.0,0.9718420153680029
277.0,331.0,114.0,4.0,5.0,4.576545891944104,9.494831209477647,1.0,0.895895394742766
156.0,312.0,109.0,3.0,3.0,3.0,8.69,0.0,0.77
485.0,317.0,106.0,2.0,3.564094863472587,2.7913896811066703,7.844572436695032,0.0,0.7319306678392511
470.0,326.0,113.0,4.0,4.079705576498643,3.677684413933202,9.215988699514687,0.0,0.8739209348366792
253.0,316.0,99.0,2.0,2.701154393378927,3.448804246076437,8.516235692572241,1.0,0.6430565029311885
78.0,300.0,99.0,2.0,2.995282257399935,2.141629114680169,8.234549132500076,0.0,0.6315696993092305
184.0,314.0,109.0,3.0,4.122713014649386,4.122646051783893,8.596670100954322,0.0,0.750827167201746
150.0,311.0,107.0,1.0,3.681469222799043,2.875239207454255,8.200078605617923,1.0,0.7975341408011971
50.0,326.0,111.0,4.0,3.0938416197606675,4.112968702138918,8.521360940723422,1.0,0.7772691392459905
388.0,306.0,104.0,1.0,1.9398231697938804,3.542945648294217,8.180638850230189,0.0,0.5350889423956865
320.0,326.0,113.0,5.0,3.437075344567321,3.058390040413488,8.627860951857174,1.0,0.7962484712730955
302.0,319.0,108.0,1.0,2.4786685102846677,2.924749806499816,8.889948181944497,0.0,0.6650875651458071
417.0,314.0,102.0,3.0,4.219449920464488,2.5523114888174505,8.012738909313285,1.0,0.6483666319776431
349.0,301.0,98.0,1.0,2.0819423933455465,2.105781392325688,6.966491785791685,0.0,0.5651181481681649
408.0,296.0,98.0,4.0,2.3958883183340305,4.013793845774106,7.916239445764114,1.0,0.6209979186801979
191.0,324.0,111.0,4.0,4.541397314496829,4.063599154112727,9.213305911293029,1.0,0.877143923733443
228.0,312.0,109.0,2.0,3.366843622015228,3.0434426947232103,8.439887135114507,0.0,0.6335816128028424
250.0,322.0,111.0,4.0,3.311601605456743,4.020685116958904,8.874971280854632,0.0,0.7706422684917251
286.0,330.0,117.0,5.0,4.200460086164705,3.7772322656767,9.260027682470632,1.0,0.8878575506448909
284.0,321.0,111.0,3.0,2.5,3.0,8.9,1.0,0.8
339.0,322.0,108.0,4.0,4.083763034720601,3.661090010710368,8.75384559145156,0.0,0.8417543136577801
310.0,308.0,110.0,4.0,3.620229567113144,3.002621754619199,8.7068419865726,0.0,0.6642709221338561
395.0,329.0,113.0,3.0,4.45252365072885,4.101457802722944,9.227235735963587,0.0,0.8662687336829108
45.0,326.0,113.0,5.0,4.348369072575976,4.014278026301636,9.36779499247425,1.0,0.9247507505798018
167.0,302.0,102.0,2.0,3.564295930636019,5.0,8.374315636937158,0.0,0.6545840429547536
160.0,296.0,101.0,1.0,1.687296308567403,2.1251224242931688,7.827246580423146,1.0,0.5312971562515503
70.0,327.0,115.0,4.0,4.436428567471957,3.853354652001512,9.108877394471618,1.0,0.7685362671407232
304.0,322.0,105.0,2.0,3.616642265569654,3.228370837894384,8.526362242224591,0.0,0.7480520770815406
165.0,329.0,110.0,4.0,4.508519061249502,4.141264564505969,9.134884236334358,0.0,0.8189355624082714
304.0,323.0,108.0,2.0,3.4991482226797377,3.3453222498711424,8.727368891272059,0.0,0.7151708050793023
315.0,304.0,104.0,1.0,2.9993749856817478,4.056251686386568,8.027253889596135,0.0,0.6669623608835059
98.0,330.0,120.0,3.0,3.8847881457299343,3.983343323753648,9.039547681895256,1.0,0.8504065172143676
352.0,325.0,110.0,5.0,3.3886112760829503,4.110100301864708,8.555447589864697,1.0,0.7485256128407594
416.0,325.0,105.0,3.0,4.08425035785985,4.596470596869695,8.806479348147297,0.0,0.7464896820875573
457.0,299.0,101.0,2.0,2.078780680473479,2.061804691996259,8.019679097469076,1.0,0.5180903757625598
65.0,326.0,111.0,3.0,3.0043301816286565,3.4102577056728487,8.850638899315193,1.0,0.5201438480253624
305.0,312.0,106.0,1.0,2.590582981887112,1.960739951835918,8.410144134670684,1.0,0.646179210428714
394.0,316.0,102.0,1.0,3.1352077017913627,2.9346032464200413,8.775755181518512,1.0,0.7794029544714282
497.0,336.0,115.0,5.0,5.0,5.0,9.764519281263649,1.0,0.9883867397896908
450.0,316.0,100.0,2.0,3.5816845517055107,4.614027640290088,9.065117944845056,1.0,0.7992423243760549
257.0,309.0,100.0,3.0,4.177486706315721,4.025798544689278,8.734991695282414,0.0,0.7612000987472478
3.0,314.0,106.0,4.0,2.896476328922747,3.5133495765323586,7.933753664261936,0.0,0.7219508542997675
306.0,320.0,109.0,4.0,3.412867967931758,3.2159997122439594,8.762293975604083,0.0,0.7642941701497287
175.0,321.0,112.0,5.0,3.832064879152167,3.988427130321594,9.016385003008898,0.0,0.8556980873815665
11.0,326.0,106.0,4.0,3.530918344371778,3.85711537516328,8.386795859793773,1.0,0.5341854104394838
112.0,321.0,108.0,3.0,4.005436417630137,4.1873558628408265,8.537746219265554,0.0,0.6799183974920537
233.0,312.0,108.0,3.0,2.572819334564123,3.497885746399354,8.289080767162545,0.0,0.6993415763597248
45.0,326.0,113.0,5.0,4.5,4.0,9.4,1.0,0.91
110.0,304.0,104.0,5.0,5.0,3.972870705092175,8.523028322003178,1.0,0.657701225216184
269.0,327.0,112.0,3.0,4.443672176586246,4.940496372502589,8.964365475257646,1.0,0.8392626099471295
426.0,323.0,110.0,4.0,3.996545644010068,5.0,9.889784177294224,1.0,0.9270445930545278
258.0,322.0,102.0,3.0,3.925411252052048,4.98083883804911,8.827902592531624,1.0,0.7627598926883548
14.0,307.0,109.0,4.0,3.742189886290573,2.863711731736669,8.029667711287903,0.0,0.5984867857273852
406.0,300.0,97.0,3.0,2.562167633563759,3.0238268587147625,7.33846691083616,0.0,0.4880100783319133
80.0,294.0,92.0,1.0,1.6274801355195814,1.8745130740748768,7.443412067614756,1.0,0.4502521159008212
173.0,321.0,108.0,5.0,3.942117539589367,5.0,8.97409118252411,0.0,0.8437822803818494
215.0,331.0,115.0,4.0,4.522447824628579,4.957196084316019,9.384354065421984,0.0,0.9279220328921411
401.0,304.0,100.0,2.0,3.5,3.0,8.22,0.0,0.63
155.0,324.0,109.0,3.0,3.078192679452817,3.683164529538255,8.858771560645662,1.0,0.7694207242701671
97.0,306.0,99.0,2.0,2.994160975954128,3.0564467602558847,7.755268222037445,0.0,0.4652749495785407
143.0,330.0,114.0,4.0,3.960309430182335,3.290332906756644,9.371410252991785,0.0,0.9257750976483656
42.0,316.0,105.0,2.0,2.5,2.5,8.2,1.0,0.49
266.0,313.0,101.0,4.0,2.6338142636503084,2.377806674134985,8.607251224482548,1.0,0.6795954876829041
337.0,321.0,110.0,2.0,3.0682238833237334,2.4419310949676323,8.69599368627123,1.0,0.7335173489161297
255.0,322.0,115.0,5.0,4.058140605674024,4.803441628873904,9.185343345121906,0.0,0.8784073588975333
45.0,325.0,114.0,4.0,4.56603756112119,3.835259085194686,9.305393522992652,1.0,0.9199776373184392
154.0,324.0,104.0,4.0,2.9284462085130287,3.983320326334972,8.899725057784792,0.0,0.7804295304327253
411.0,298.0,95.0,1.0,3.046106868607213,4.099453954648247,7.558815679576754,1.0,0.5349521406061293
273.0,294.0,96.0,2.0,1.5120527994522528,1.4298421331931244,7.76166457558782,0.0,0.4806653567981312
112.0,320.0,110.0,4.0,3.9732214460570905,3.9730249356213214,8.671894132479943,0.0,0.6835264685177059
